MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
188.300,512,244,445,5
188.320,512,244,445,5
188.340,511,244,445,5
188.360,512,52,445,5
188.380,512,248,446,5
188.400,512,244,445,5
188.420,512,244,445,5
188.440,512,244,445,5
188.460,511,56,446,5
188.480,511,244,445,5
188.500,512,52,445,5
188.520,511,52,445,5
188.540,512,52,445,5
188.560,511,56,446,5
188.580,512,56,446,5
188.600,512,248,446,5
188.620,511,56,446,5
188.640,511,56,446,5
188.660,511,56,446,5
188.680,511,56,446,5
188.700,512,56,446,5
188.720,512,248,446,5
188.740,512,248,446,5
188.760,512,56,446,5
188.780,512,248,446,5
188.800,512,56,446,5
188.820,512,248,446,5
188.840,512,56,446,5
188.860,512,56,446,5
188.880,512,248,446,5
188.900,512,248,446,5
188.920,512,248,446,5
188.940,511,248,446,5
188.960,512,56,446,5
188.980,511,56,446,5
189.000,511,56,446,5
189.020,511,56,446,5
189.040,511,56,446,5
189.060,511,56,446,5
189.080,511,56,446,5
189.100,511,56,446,5
189.120,511,56,446,5
189.140,511,56,446,5
189.160,511,56,446,5
189.180,511,56,446,5
189.200,511,248,446,5
189.220,511,56,446,5
189.240,512,248,446,5
189.260,512,248,446,5
189.280,512,248,446,5
189.300,512,248,446,5
189.320,512,248,446,5
189.340,512,248,446,5
189.360,512,248,446,5
189.380,513,248,446,5
189.400,512,248,446,5
189.420,512,248,446,5
189.440,512,248,446,5
189.460,512,248,446,5
189.480,512,248,446,5
189.500,512,56,446,5
189.520,512,56,446,5
189.540,512,56,446,5
189.560,512,56,446,5
189.580,512,56,446,5
189.600,512,56,446,5
189.620,512,56,446,5
189.640,512,120,446,5
189.660,512,56,446,5
189.680,512,56,446,5
189.700,512,56,446,5
189.720,512,56,446,5
189.740,512,56,446,5
189.760,512,56,446,5
189.780,511,56,446,5
189.800,511,56,446,5
189.820,511,56,446,5
189.840,511,56,446,5
189.860,511,56,446,5
189.880,512,56,446,5
189.900,511,56,446,5
189.920,512,56,446,5
189.940,511,56,446,5
189.960,511,56,446,5
189.980,511,56,446,5
190.000,511,56,446,5
190.020,511,60,447,5
190.040,511,248,446,5
190.060,511,248,446,5
190.080,511,248,446,5
190.100,511,248,446,5
190.120,511,248,446,5
190.140,511,56,446,5
190.160,511,248,446,5
190.180,511,56,446,5
190.200,511,252,447,5
190.220,511,248,446,5
190.240,511,248,446,5
190.260,511,252,447,5
190.280,511,252,447,5
190.300,511,252,447,5
190.320,511,252,447,5
190.340,511,252,447,5
190.360,511,252,447,5
190.380,511,252,447,5
190.400,511,252,447,5
190.420,511,252,447,5
190.440,511,252,447,5
190.460,512,248,446,5
190.480,511,252,447,5
190.500,511,252,447,5
190.520,512,252,447,5
190.540,512,252,447,5
190.560,512,252,447,5
190.580,512,252,447,5
190.600,512,252,447,5
190.620,512,252,447,5
190.640,512,252,447,5
190.660,513,252,447,5
190.680,512,252,447,5
190.700,512,252,447,5
190.720,512,60,447,5
190.740,512,252,447,5
190.760,512,252,447,5
190.780,512,60,447,5
190.800,512,60,447,5
190.820,512,60,447,5
190.840,512,60,447,5
190.860,512,60,447,5
190.880,512,60,447,5
190.900,512,60,447,5
190.920,512,124,447,5
190.940,512,60,447,5
190.960,512,60,447,5
190.980,512,60,447,5
191.000,512,60,447,5
191.020,512,60,447,5
191.040,512,60,447,5
191.060,512,60,447,5
191.080,512,60,447,5
191.100,512,60,447,5
191.120,512,60,447,5
191.140,512,60,447,5
191.160,512,60,447,5
191.180,512,60,447,5
191.200,512,60,447,5
191.220,512,60,447,5
191.240,512,60,447,5
191.260,512,60,447,5
191.280,512,60,447,5
191.300,512,60,447,5
191.320,512,60,447,5
191.340,512,60,447,5
191.360,511,60,447,5
191.380,512,60,447,5
191.400,512,60,447,5
191.420,512,60,447,5
191.440,512,60,447,5
191.460,512,60,447,5
191.480,512,60,447,5
191.500,512,60,447,5
191.520,512,60,447,5
191.540,512,60,447,5
191.560,512,60,447,5
191.580,512,48,448,5
191.600,512,60,447,5
191.620,512,252,447,5
191.640,512,60,447,5
191.660,512,60,447,5
191.680,512,60,447,5
191.700,511,60,447,5
191.720,511,60,447,5
191.740,512,60,447,5
191.760,511,60,447,5
191.780,511,60,447,5
191.800,511,60,447,5
191.820,511,60,447,5
191.840,511,60,447,5
191.860,511,60,447,5
191.880,512,60,447,5
191.900,511,60,447,5
191.920,511,60,447,5
191.940,511,48,448,5
191.960,512,252,447,5
191.980,511,252,447,5
192.000,511,48,448,5
192.020,512,252,447,5
192.040,512,252,447,5
192.060,511,240,448,5
192.080,511,240,448,5
192.100,511,240,448,5
192.120,512,240,448,5
192.140,511,48,448,5
192.160,512,240,448,5
192.180,512,240,448,5
192.200,512,240,448,5
192.220,512,48,448,5
192.240,511,240,448,5
192.260,512,240,448,5
192.280,512,48,448,5
192.300,512,48,448,5
192.320,512,240,448,5
192.340,512,240,448,5
192.360,512,240,448,5
192.380,512,48,448,5
192.400,512,240,448,5
192.420,512,48,448,5
192.440,512,48,448,5
192.460,511,48,448,5
192.480,512,48,448,5
192.500,512,240,448,5
192.520,512,48,448,5
192.540,512,48,448,5
192.560,512,48,448,5
192.580,512,48,448,5
192.600,512,48,448,5
192.620,511,48,448,5
192.640,512,48,448,5
192.660,511,48,448,5
192.680,512,48,448,5
192.700,511,48,448,5
192.720,511,240,448,5
192.740,511,48,448,5
192.760,511,48,448,5
192.780,511,48,448,5
192.800,511,48,448,5
192.820,511,48,448,5
192.840,512,48,448,5
192.860,511,48,448,5
192.880,511,240,448,5
192.900,512,48,448,5
192.920,512,240,448,5
192.940,511,48,448,5
192.960,511,240,448,5
192.980,511,240,448,5
193.000,511,240,448,5
193.020,511,240,448,5
193.040,511,240,448,5
193.060,511,240,448,5
193.080,511,240,448,5
193.100,511,48,448,5
193.120,511,240,448,5
193.140,512,240,448,5
193.160,512,48,448,5
193.180,512,48,448,5
193.200,513,240,448,5
193.220,512,240,448,5
193.240,512,240,448,5
193.260,511,240,448,5
193.280,512,240,448,5
193.300,512,240,448,5
193.320,513,240,448,5
193.340,512,240,448,5
193.360,512,240,448,5
193.380,512,240,448,5
193.400,511,48,448,5
193.420,512,48,448,5
193.440,511,48,448,5
193.460,512,112,448,5
193.480,512,48,448,5
193.500,512,48,448,5
193.520,511,240,448,5
193.540,512,48,448,5
193.560,511,48,448,5
193.580,512,112,448,5
193.600,512,48,448,5
193.620,512,48,448,5
193.640,511,48,448,5
193.660,512,240,448,5
193.680,511,48,448,5
193.700,512,240,448,5
193.720,511,48,448,5
193.740,511,48,448,5
193.760,511,48,448,5
193.780,512,240,448,5
193.800,512,48,448,5
193.820,511,240,448,5
193.840,511,48,448,5
193.860,512,48,448,5
193.880,511,48,448,5
193.900,512,240,448,5
193.920,512,48,448,5
193.940,511,240,448,5
193.960,511,52,449,5
193.980,511,240,448,5
194.000,512,240,448,5
194.020,511,240,448,5
194.040,511,48,448,5
194.060,512,48,448,5
194.080,512,240,448,5
194.100,511,240,448,5
194.120,512,48,448,5
194.140,512,240,448,5
194.160,511,52,449,5
194.180,512,48,448,5
194.200,512,240,448,5
194.220,512,240,448,5
194.240,512,240,448,5
194.260,512,52,449,5
194.280,511,244,449,5
194.300,512,244,449,5
194.320,512,48,448,5
194.340,511,52,449,5
194.360,511,244,449,5
194.380,512,48,448,5
194.400,512,52,449,5
194.420,511,244,449,5
194.440,511,48,448,5
194.460,511,52,449,5
194.480,511,52,449,5
194.500,511,52,449,5
194.520,512,52,449,5
194.540,512,244,449,5
194.560,511,52,449,5
194.580,511,52,449,5
194.600,511,244,449,5
194.620,511,244,449,5
194.640,511,52,449,5
194.660,511,52,449,5
194.680,511,244,449,5
194.700,511,244,449,5
194.720,511,244,449,5
194.740,511,244,449,5
194.760,512,244,449,5
194.780,511,52,449,5
194.800,511,52,449,5
194.820,512,244,449,5
194.840,511,244,449,5
194.860,512,244,449,5
194.880,511,244,449,5
194.900,512,244,449,5
194.920,512,244,449,5
194.940,512,244,449,5
194.960,512,244,449,5
194.980,512,244,449,5
195.000,512,244,449,5
195.020,512,52,449,5
195.040,512,244,449,5
195.060,512,244,449,5
195.080,512,52,449,5
195.100,511,244,449,5
195.120,512,52,449,5
195.140,512,244,449,5
195.160,512,52,449,5
195.180,512,52,449,5
195.200,512,52,449,5
195.220,512,52,449,5
195.240,512,52,449,5
195.260,512,52,449,5
195.280,512,52,449,5
195.300,512,52,449,5
195.320,512,52,449,5
195.340,512,52,449,5
195.360,512,244,449,5
195.380,513,52,449,5
195.400,512,52,449,5
195.420,512,52,449,5
195.440,512,52,449,5
195.460,512,52,449,5
195.480,512,52,449,5
195.500,512,52,449,5
195.520,511,52,449,5
195.540,512,52,449,5
195.560,511,52,449,5
195.580,512,52,449,5
195.600,512,52,449,5
195.620,512,52,449,5
195.640,511,116,449,5
195.660,512,52,449,5
195.680,512,52,449,5
195.700,512,52,449,5
195.720,511,52,449,5
195.740,511,52,449,5
195.760,512,52,449,5
195.780,511,244,449,5
195.800,511,52,449,5
195.820,511,248,450,5
195.840,512,52,449,5
195.860,512,52,449,5
195.880,511,52,449,5
195.900,512,244,449,5
195.920,512,52,449,5
195.940,512,52,449,5
195.960,512,52,449,5
195.980,512,244,449,5
196.000,512,244,449,5
196.020,512,52,449,5
196.040,512,244,449,5
196.060,512,244,449,5
196.080,511,244,449,5
196.100,511,56,450,5
196.120,511,56,450,5
196.140,511,248,450,5
196.160,511,52,449,5
196.180,511,56,450,5
196.200,511,52,449,5
196.220,511,56,450,5
196.240,512,56,450,5
196.260,511,56,450,5
196.280,512,56,450,5
196.300,512,56,450,5
196.320,511,56,450,5
196.340,511,248,450,5
196.360,512,248,450,5
196.380,512,248,450,5
196.400,511,248,450,5
196.420,511,248,450,5
196.440,511,248,450,5
196.460,512,248,450,5
196.480,512,248,450,5
196.500,512,56,450,5
196.520,512,248,450,5
196.540,511,56,450,5
196.560,512,56,450,5
196.580,512,248,450,5
196.600,512,248,450,5
196.620,512,56,450,5
196.640,512,56,450,5
196.660,512,248,450,5
196.680,512,248,450,5
196.700,512,248,450,5
196.720,512,56,450,5
196.740,512,56,450,5
196.760,511,56,450,5
196.780,511,56,450,5
196.800,511,248,450,5
196.820,511,56,450,5
196.840,511,56,450,5
196.860,512,56,450,5
196.880,511,56,450,5
196.900,512,56,450,5
196.920,512,56,450,5
196.940,512,56,450,5
196.960,512,60,451,5
196.980,512,56,450,5
197.000,512,56,450,5
197.020,512,248,450,5
197.040,512,248,450,5
197.060,512,248,450,5
197.080,512,248,450,5
197.100,512,248,450,5
197.120,512,56,450,5
197.140,512,248,450,5
197.160,512,56,450,5
197.180,512,56,450,5
197.200,512,56,450,5
197.220,512,56,450,5
197.240,512,56,450,5
197.260,512,56,450,5
197.280,512,56,450,5
197.300,513,56,450,5
197.320,512,56,450,5
197.340,512,56,450,5
197.360,512,60,451,5
197.380,512,60,451,5
197.400,512,60,451,5
197.420,512,60,451,5
197.440,512,56,450,5
197.460,512,56,450,5
197.480,512,60,451,5
197.500,512,60,451,5
197.520,512,60,451,5
197.540,512,56,450,5
197.560,512,124,451,5
197.580,511,60,451,5
197.600,512,60,451,5
197.620,512,60,451,5
197.640,512,60,451,5
197.660,511,60,451,5
197.680,512,60,451,5
197.700,512,60,451,5
197.720,511,60,451,5
197.740,512,60,451,5
197.760,511,60,451,5
197.780,511,60,451,5
197.800,512,60,451,5
197.820,511,60,451,5
197.840,512,252,451,5
197.860,512,60,451,5
197.880,511,60,451,5
197.900,511,60,451,5
197.920,512,252,451,5
197.940,512,60,451,5
197.960,511,60,451,5
197.980,512,252,451,5
198.000,511,60,451,5
198.020,511,252,451,5
198.040,511,252,451,5
198.060,511,60,451,5
198.080,512,252,451,5
198.100,511,60,451,5
198.120,511,60,451,5
198.140,512,252,451,5
198.160,512,252,451,5
198.180,511,60,451,5
198.200,512,60,451,5
198.220,512,252,451,5
198.240,512,60,451,5
198.260,512,252,451,5
198.280,512,252,451,5
198.300,512,252,451,5
198.320,512,252,451,5
198.340,512,60,451,5
198.360,512,252,451,5
198.380,512,252,451,5
198.400,512,60,451,5
198.420,512,60,451,5
198.440,512,252,451,5
198.460,512,60,451,5
198.480,512,60,451,5
198.500,512,60,451,5
198.520,512,60,451,5
198.540,512,60,451,5
198.560,512,60,451,5
198.580,512,60,451,5
198.600,512,60,451,5
198.620,512,60,451,5
198.640,512,60,451,5
198.660,512,60,451,5
198.680,512,60,451,5
198.700,512,60,451,5
198.720,512,60,451,5
198.740,512,60,451,5
198.760,512,60,451,5
198.780,511,60,451,5
198.800,512,60,451,5
198.820,511,60,451,5
198.840,512,60,451,5
198.860,512,60,451,5
198.880,512,60,451,5
198.900,511,60,451,5
198.920,512,60,451,5
198.940,512,60,451,5
198.960,511,60,451,5
198.980,511,48,452,5
199.000,511,60,451,5
199.020,511,60,451,5
199.040,512,252,451,5
199.060,511,60,451,5
199.080,512,252,451,5
199.100,511,60,451,5
199.120,512,60,451,5
199.140,512,60,451,5
199.160,512,252,451,5
199.180,511,60,451,5
199.200,512,60,451,5
199.220,512,252,451,5
199.240,512,252,451,5
199.260,512,252,451,5
199.280,512,252,451,5
199.300,512,60,451,5
199.320,512,252,451,5
199.340,512,48,452,5
199.360,512,252,451,5
199.380,512,60,451,5
199.400,512,60,451,5
199.420,512,60,451,5
199.440,512,252,451,5
199.460,512,48,452,5
199.480,511,60,451,5
199.500,512,60,451,5
199.520,511,60,451,5
199.540,511,60,451,5
199.560,511,60,451,5
199.580,511,60,451,5
199.600,512,48,452,5
199.620,512,48,452,5
199.640,512,60,451,5
199.660,512,48,452,5
199.680,511,60,451,5
199.700,512,48,452,5
199.720,512,60,451,5
199.740,512,240,452,5
199.760,512,48,452,5
199.780,512,252,451,5
199.800,512,252,451,5
199.820,512,240,452,5
199.840,512,240,452,5
199.860,512,48,452,5
199.880,512,48,452,5
199.900,512,48,452,5
199.920,512,48,452,5
199.940,512,240,452,5
199.960,511,48,452,5
199.980,512,48,452,5
200.000,512,48,452,5
200.020,512,48,452,5
200.040,512,48,452,5
200.060,511,48,452,5
200.080,511,48,452,5
200.100,511,48,452,5
200.120,510,48,452,5
200.140,511,48,452,5
200.160,510,48,452,5
200.180,511,48,452,5
200.200,511,48,452,5
200.220,512,240,452,5
200.240,512,48,452,5
200.260,512,48,452,5
200.280,512,48,452,5
200.300,512,48,452,5
200.320,512,240,452,5
200.340,512,240,452,5
200.360,512,240,452,5
200.380,512,176,452,5
200.400,512,240,452,5
200.420,512,176,452,5
200.440,512,240,452,5
200.460,512,240,452,5
200.480,512,48,452,5
200.500,512,48,452,5
200.520,512,48,452,5
200.540,511,48,452,5
200.560,510,48,452,5
200.580,510,48,452,5
200.600,511,48,452,5
200.620,511,48,452,5
200.640,511,48,452,5
200.660,511,48,452,5
200.680,512,48,452,5
200.700,511,48,452,5
200.720,511,48,452,5
200.740,511,48,452,5
200.760,511,48,452,5
200.780,512,48,452,5
200.800,512,240,452,5
200.820,512,176,452,5
200.840,512,176,452,5
200.860,512,240,452,5
200.880,512,240,452,5
200.900,511,240,452,5
200.920,512,240,452,5
200.940,511,48,452,5
200.960,511,240,452,5
200.980,512,240,452,5
201.000,512,240,452,5
201.020,512,240,452,5
201.040,512,48,452,5
201.060,512,48,452,5
201.080,512,48,452,5
201.100,512,48,452,5
201.120,511,48,452,5
201.140,512,48,452,5
201.160,512,240,452,5
201.180,512,48,452,5
201.200,512,240,452,5
201.220,512,240,452,5
201.240,512,48,452,5
201.260,512,48,452,5
201.280,512,52,453,5
201.300,512,48,452,5
201.320,512,48,452,5
201.340,512,48,452,5
201.360,512,52,453,5
201.380,512,240,452,5
201.400,512,48,452,5
201.420,512,48,452,5
201.440,512,48,452,5
201.460,511,48,452,5
201.480,512,48,452,5
201.500,512,48,452,5
201.520,512,52,453,5
201.540,512,52,453,5
201.560,512,52,453,5
201.580,512,52,453,5
201.600,512,52,453,5
201.620,511,52,453,5
201.640,512,52,453,5
201.660,511,52,453,5
201.680,512,52,453,5
201.700,512,52,453,5
201.720,512,244,453,5
201.740,512,52,453,5
201.760,512,52,453,5
201.780,512,52,453,5
201.800,512,52,453,5
201.820,511,52,453,5
201.840,511,52,453,5
201.860,511,52,453,5
201.880,511,244,453,5
201.900,512,52,453,5
201.920,512,244,453,5
201.940,512,52,453,5
201.960,512,52,453,5
201.980,512,52,453,5
202.000,512,52,453,5
202.020,512,52,453,5
202.040,512,52,453,5
202.060,512,52,453,5
202.080,512,244,453,5
202.100,512,244,453,5
202.120,512,244,453,5
202.140,512,244,453,5
202.160,512,52,453,5
202.180,512,52,453,5
202.200,511,52,453,5
202.220,512,52,453,5
202.240,512,52,453,5
202.260,512,52,453,5
202.280,512,52,453,5
202.300,511,52,453,5
202.320,512,52,453,5
202.340,512,52,453,5
202.360,512,52,453,5
202.380,512,52,453,5
202.400,512,52,453,5
202.420,512,52,453,5
202.440,512,52,453,5
202.460,511,244,453,5
202.480,512,52,453,5
202.500,512,52,453,5
202.520,511,52,453,5
202.540,511,52,453,5
202.560,512,248,454,5
202.580,512,52,453,5
202.600,512,56,454,5
202.620,512,52,453,5
202.640,512,52,453,5
202.660,512,52,453,5
202.680,512,52,453,5
202.700,512,52,453,5
202.720,512,248,454,5
202.740,512,56,454,5
202.760,512,56,454,5
202.780,512,248,454,5
202.800,512,248,454,5
202.820,512,56,454,5
202.840,512,56,454,5
202.860,512,56,454,5
202.880,511,56,454,5
202.900,511,52,453,5
202.920,511,56,454,5
202.940,512,56,454,5
202.960,511,56,454,5
202.980,511,56,454,5
203.000,512,56,454,5
203.020,511,56,454,5
203.040,511,56,454,5
203.060,511,56,454,5
203.080,512,56,454,5
203.100,512,56,454,5
203.120,512,56,454,5
203.140,512,248,454,5
203.160,512,248,454,5
203.180,512,248,454,5
203.200,512,56,454,5
203.220,512,248,454,5
203.240,512,248,454,5
203.260,512,56,454,5
203.280,512,248,454,5
203.300,512,248,454,5
203.320,512,248,454,5
203.340,511,56,454,5
203.360,511,56,454,5
203.380,512,56,454,5
203.400,511,56,454,5
203.420,512,56,454,5
203.440,512,56,454,5
203.460,512,56,454,5
203.480,512,56,454,5
203.500,512,56,454,5
203.520,512,56,454,5
203.540,512,56,454,5
203.560,512,56,454,5
203.580,512,56,454,5
203.600,512,248,454,5
203.620,512,248,454,5
203.640,512,56,454,5
203.660,512,248,454,5
203.680,512,56,454,5
203.700,512,56,454,5
203.720,512,56,454,5
203.740,512,56,454,5
203.760,511,56,454,5
203.780,511,56,454,5
203.800,512,56,454,5
203.820,512,56,454,5
203.840,512,56,454,5
203.860,513,56,454,5
203.880,512,56,454,5
203.900,512,56,454,5
203.920,512,56,454,5
203.940,512,56,454,5
203.960,512,56,454,5
203.980,513,60,455,5
204.000,512,56,454,5
204.020,512,248,454,5
204.040,512,248,454,5
204.060,512,56,454,5
204.080,512,56,454,5
204.100,512,56,454,5
204.120,512,120,454,5
204.140,512,60,455,5
204.160,512,60,455,5
204.180,512,56,454,5
204.200,513,56,454,5
204.220,512,56,454,5
204.240,512,120,454,5
204.260,512,56,454,5
204.280,512,60,455,5
204.300,512,60,455,5
204.320,512,56,454,5
204.340,511,56,454,5
204.360,512,56,454,5
204.380,512,56,454,5
204.400,512,56,454,5
204.420,512,56,454,5
204.440,512,56,454,5
204.460,512,120,454,5
204.480,512,56,454,5
204.500,511,60,455,5
204.520,511,56,454,5
204.540,511,56,454,5
204.560,511,56,454,5
204.580,512,60,455,5
204.600,512,252,455,5
204.620,512,60,455,5
204.640,512,60,455,5
204.660,511,60,455,5
204.680,511,60,455,5
204.700,511,60,455,5
204.720,511,60,455,5
204.740,511,60,455,5
204.760,512,252,455,5
204.780,511,252,455,5
204.800,511,252,455,5
204.820,512,252,455,5
204.840,512,60,455,5
204.860,511,60,455,5
204.880,512,60,455,5
204.900,511,60,455,5
204.920,512,252,455,5
204.940,512,252,455,5
204.960,511,252,455,5
204.980,512,252,455,5
205.000,512,252,455,5
205.020,512,60,455,5
205.040,511,252,455,5
205.060,512,252,455,5
205.080,512,60,455,5
205.100,511,60,455,5
205.120,511,252,455,5
205.140,511,60,455,5
205.160,511,252,455,5
205.180,511,60,455,5
205.200,511,60,455,5
205.220,512,252,455,5
205.240,511,60,455,5
205.260,512,60,455,5
205.280,511,60,455,5
205.300,511,252,455,5
205.320,511,60,455,5
205.340,511,60,455,5
205.360,512,252,455,5
205.380,512,252,455,5
205.400,512,252,455,5
205.420,512,252,455,5
205.440,512,252,455,5
205.460,512,252,455,5
205.480,512,60,455,5
205.500,512,252,455,5
205.520,512,60,455,5
205.540,512,252,455,5
205.560,512,252,455,5
205.580,512,252,455,5
205.600,512,252,455,5
205.620,511,60,455,5
205.640,511,60,455,5
205.660,511,60,455,5
205.680,512,60,455,5
205.700,512,60,455,5
205.720,511,60,455,5
205.740,512,60,455,5
205.760,511,60,455,5
205.780,512,60,455,5
205.800,512,60,455,5
205.820,512,60,455,5
205.840,512,60,455,5
205.860,512,60,455,5
205.880,512,252,455,5
205.900,512,252,455,5
205.920,512,252,455,5
205.940,512,60,455,5
205.960,512,60,455,5
205.980,512,252,455,5
206.000,512,60,455,5
206.020,512,252,455,5
206.040,512,60,455,5
206.060,512,60,455,5
206.080,512,60,455,5
206.100,512,60,455,5
206.120,512,60,455,5
206.140,512,60,455,5
206.160,512,60,455,5
206.180,512,60,455,5
206.200,512,60,455,5
206.220,511,60,455,5
206.240,512,60,455,5
206.260,511,60,455,5
206.280,511,60,455,5
206.300,511,60,455,5
206.320,511,60,455,5
206.340,511,60,455,5
206.360,512,60,455,5
206.380,512,60,455,5
206.400,511,60,455,5
206.420,512,60,455,5
206.440,512,60,455,5
206.460,512,60,455,5
206.480,512,252,455,5
206.500,512,48,456,5
206.520,512,252,455,5
206.540,512,252,455,5
206.560,512,240,456,5
206.580,512,252,455,5
206.600,512,252,455,5
206.620,512,48,456,5
206.640,512,60,455,5
206.660,512,252,455,5
206.680,512,60,455,5
206.700,512,60,455,5
206.720,512,48,456,5
206.740,512,60,455,5
206.760,512,48,456,5
206.780,512,60,455,5
206.800,512,48,456,5
206.820,512,48,456,5
206.840,511,48,456,5
206.860,511,48,456,5
206.880,511,60,455,5
206.900,512,48,456,5
206.920,511,48,456,5
206.940,511,48,456,5
206.960,511,48,456,5
206.980,511,48,456,5
207.000,511,48,456,5
207.020,511,48,456,5
207.040,511,48,456,5
207.060,512,48,456,5
207.080,512,48,456,5
207.100,512,240,456,5
207.120,511,240,456,5
207.140,511,240,456,5
207.160,511,48,456,5
207.180,511,240,456,5
207.200,511,240,456,5
207.220,511,240,456,5
207.240,512,240,456,5
207.260,512,240,456,5
207.280,513,240,456,5
207.300,512,240,456,5
207.320,512,48,456,5
207.340,512,48,456,5
207.360,512,48,456,5
207.380,511,240,456,5
207.400,512,240,456,5
207.420,512,240,456,5
207.440,512,240,456,5
207.460,512,240,456,5
207.480,512,240,456,5
207.500,512,48,456,5
207.520,512,48,456,5
207.540,512,112,456,5
207.560,512,48,456,5
207.580,512,48,456,5
207.600,512,48,456,5
207.620,512,48,456,5
207.640,512,240,456,5
207.660,512,48,456,5
207.680,512,48,456,5
207.700,512,48,456,5
207.720,512,48,456,5
207.740,512,48,456,5
207.760,512,48,456,5
207.780,512,48,456,5
207.800,511,48,456,5
207.820,511,48,456,5
207.840,512,48,456,5
207.860,512,48,456,5
207.880,511,52,457,5
207.900,511,48,456,5
207.920,512,48,456,5
207.940,512,48,456,5
207.960,512,48,456,5
207.980,511,48,456,5
208.000,511,48,456,5
208.020,511,48,456,5
208.040,511,48,456,5
208.060,512,240,456,5
208.080,511,240,456,5
208.100,512,48,456,5
208.120,512,48,456,5
208.140,512,240,456,5
208.160,512,240,456,5
208.180,511,48,456,5
208.200,512,48,456,5
208.220,511,52,457,5
208.240,511,240,456,5
208.260,511,240,456,5
208.280,512,240,456,5
208.300,512,240,456,5
208.320,512,48,456,5
208.340,512,240,456,5
208.360,512,52,457,5
208.380,512,48,456,5
208.400,512,48,456,5
208.420,512,48,456,5
208.440,512,244,457,5
208.460,511,52,457,5
208.480,512,240,456,5
208.500,512,244,457,5
208.520,512,240,456,5
208.540,510,52,457,5
208.560,511,48,456,5
208.580,512,52,457,5
208.600,512,52,457,5
208.620,512,52,457,5
208.640,511,52,457,5
208.660,511,48,456,5
208.680,511,52,457,5
208.700,512,52,457,5
208.720,512,244,457,5
208.740,512,52,457,5
208.760,512,52,457,5
208.780,512,52,457,5
208.800,512,180,457,5
208.820,512,244,457,5
208.840,511,52,457,5
208.860,512,52,457,5
208.880,512,52,457,5
208.900,512,244,457,5
208.920,512,244,457,5
208.940,512,244,457,5
208.960,512,52,457,5
208.980,512,52,457,5
209.000,512,52,457,5
209.020,511,52,457,5
209.040,512,52,457,5
209.060,511,52,457,5
209.080,511,52,457,5
209.100,511,244,457,5
209.120,512,52,457,5
209.140,512,52,457,5
209.160,512,52,457,5
209.180,512,52,457,5
209.200,512,52,457,5
209.220,512,52,457,5
209.240,512,52,457,5
209.260,512,52,457,5
209.280,512,244,457,5
209.300,512,52,457,5
209.320,512,244,457,5
209.340,512,244,457,5
209.360,512,244,457,5
209.380,512,52,457,5
209.400,512,52,457,5
209.420,512,52,457,5
209.440,511,52,457,5
209.460,512,52,457,5
209.480,512,52,457,5
209.500,511,52,457,5
209.520,512,52,457,5
209.540,512,52,457,5
209.560,511,52,457,5
209.580,512,52,457,5
209.600,512,52,457,5
209.620,512,52,457,5
209.640,512,52,457,5
209.660,512,52,457,5
209.680,512,52,457,5
209.700,511,244,457,5
209.720,512,52,457,5
209.740,512,52,457,5
209.760,511,244,457,5
209.780,511,52,457,5
209.800,511,52,457,5
209.820,511,244,457,5
209.840,511,52,457,5
209.860,512,52,457,5
209.880,512,52,457,5
209.900,511,52,457,5
209.920,511,52,457,5
209.940,511,52,457,5
209.960,512,244,457,5
209.980,512,52,457,5
210.000,511,56,458,5
210.020,512,244,457,5
210.040,512,248,458,5
210.060,511,244,457,5
210.080,512,244,457,5
210.100,512,244,457,5
210.120,512,52,457,5
210.140,512,56,458,5
210.160,512,244,457,5
210.180,512,244,457,5
210.200,512,244,457,5
210.220,512,52,457,5
210.240,512,52,457,5
210.260,511,248,458,5
210.280,511,56,458,5
210.300,511,52,457,5
210.320,512,248,458,5
210.340,511,56,458,5
210.360,512,52,457,5
210.380,511,56,458,5
210.400,511,56,458,5
210.420,511,56,458,5
210.440,511,56,458,5
210.460,511,56,458,5
210.480,511,56,458,5
210.500,512,56,458,5
210.520,512,248,458,5
210.540,511,248,458,5
210.560,512,248,458,5
210.580,511,56,458,5
210.600,512,248,458,5
210.620,511,56,458,5
210.640,511,248,458,5
210.660,511,248,458,5
210.680,512,248,458,5
210.700,512,248,458,5
210.720,511,248,458,5
210.740,511,248,458,5
210.760,511,56,458,5
210.780,512,56,458,5
210.800,512,248,458,5
210.820,511,56,458,5
210.840,511,248,458,5
210.860,512,56,458,5
210.880,512,248,458,5
210.900,511,248,458,5
210.920,511,248,458,5
210.940,512,56,458,5
210.960,512,56,458,5
210.980,512,248,458,5
211.000,512,248,458,5
211.020,512,248,458,5
211.040,512,56,458,5
211.060,512,56,458,5
211.080,512,248,458,5
211.100,512,248,458,5
211.120,512,56,458,5
211.140,512,56,458,5
211.160,512,248,458,5
211.180,512,248,458,5
211.200,512,56,458,5
211.220,512,56,458,5
211.240,512,56,458,5
211.260,511,56,458,5
211.280,511,56,458,5
211.300,511,56,458,5
211.320,512,56,458,5
211.340,511,56,458,5
211.360,511,56,458,5
211.380,511,56,458,5
211.400,511,56,458,5
211.420,511,56,458,5
211.440,512,56,458,5
211.460,512,56,458,5
211.480,512,56,458,5
211.500,511,56,458,5
211.520,512,252,459,5
211.540,512,248,458,5
211.560,512,248,458,5
